Entity ID,TM2 Code,Title,IndexTerm
118943988,SM1G,Discolouration of teeth disorder (TM2),Discolouration of teeth disorder (TM2)
118943988,SM1G,Discolouration of teeth disorder (TM2),(a) śyāvadantakaḥ (b) Pal karuttal (c) Taghayyur Lawn al-Asnān
2113668227,SM1H,Odontoseisis disorder (TM2),Odontoseisis disorder (TM2)
2113668227,SM1H,Odontoseisis disorder (TM2),(a) dantacālaḥ (b) Pallāṭṭam (c) Taḥarruk al-Asnān
704049524,SM1J,Sensitive teeth disorder (TM2),Sensitive teeth disorder (TM2)
704049524,SM1J,Sensitive teeth disorder (TM2),(a) dantaharṣaḥ (b) Pal kūccam (c) Dhahāb Mā’ al-Asnān
1948060500,SM1K,Lip chapping and bleeding disorder (TM2),Lip chapping and bleeding disorder (TM2)
1948060500,SM1K,Lip chapping and bleeding disorder (TM2),(a) pittaja-ōṣṭhaprakōpaḥ (b) Veṭippu utaṭu nōy (c) Taqashshur al-Shafatayn
1948060500,SM1K,Lip chapping and bleeding disorder (TM2),(b) Vaḷiyutaṭu nōy
1948060500,SM1K,Lip chapping and bleeding disorder (TM2),Injured lips disorder (TM2)
1948060500,SM1K,Lip chapping and bleeding disorder (TM2),(a) kṣataja-ōṣṭhaprakōpaḥ
1948060500,SM1K,Lip chapping and bleeding disorder (TM2),(a) abhighātaja-oṣṭhaprakopaḥ (b) Utaṭṭil aṭipaṭṭa vīkkam
251133733,SM1L,Itchy swollen lip diorder (TM2),Itchy swollen lip diorder (TM2)
251133733,SM1L,Itchy swollen lip diorder (TM2),(a) kaphaja-ōṣṭhaprakōpaḥ (b) Miṉumiṉuppu utaṭu nōy
444657837,SM1M,Dry chapped lip disorder (TM2),Dry chapped lip disorder (TM2)
444657837,SM1M,Dry chapped lip disorder (TM2),(c) Shaqūq al-Shafatayn
444657837,SM1M,Dry chapped lip disorder (TM2),(c) jefAf-e lab
444657837,SM1M,Dry chapped lip disorder (TM2),(c) taqashor-e lab
444657837,SM1M,Dry chapped lip disorder (TM2),(a) vātaja-oṣṭhaprakopaḥ (b) Vaḷi Utaṭunōy (c) Tashaqquq al-Shafatayn
1349561784,SM1N,Xerostomia disorder (TM2),Xerostomia disorder (TM2)
1349561784,SM1N,Xerostomia disorder (TM2),(a) mukhaśoṣaḥ (b) Nīli Akkaram (c) Jafāf-i-Lisān
524351110,SM1P,Ageusia disorder (TM2),Ageusia disorder (TM2)
524351110,SM1P,Ageusia disorder (TM2),(a) arasajñatā (b) Cuvaiyiṉmai nōy (c) Buṭlān al-Dhawq
2137712626,,Abdominal cavity disorders (TM2),
2027662198,SM30,Haematemesis disorder (TM2),Haematemesis disorder (TM2)
2027662198,SM30,Haematemesis disorder (TM2),(b) Kuruti vānti (c) Qay’ al-Dam
1886136086,SM31,Abdominal distension disorder (TM2),Abdominal distension disorder (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),(a) ādhmānam (b) Mantam (c) Nafkh al-Mi‘da
1886136086,SM31,Abdominal distension disorder (TM2),Tympanites disorder (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),"(a) pratyādhmānaḥ, (a) pratyānāhaḥ"
1886136086,SM31,Abdominal distension disorder (TM2),Meteorism (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),Borborygmus disorder (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),(c) Nafkh-o-Qarāqir
1886136086,SM31,Abdominal distension disorder (TM2),Gurgling (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),Flatulence disorder (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),(b) Porumal
1886136086,SM31,Abdominal distension disorder (TM2),Bloating disorder (TM2)
1886136086,SM31,Abdominal distension disorder (TM2),(c) entefakh-e batn
1886136086,SM31,Abdominal distension disorder (TM2),(c) Intifākh al-Baṭn
1149003012,SM32,Ascites disorder (TM2),Ascites disorder (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) udara (b) Peruvayiṟu nōy (c) Istisqā’ Ziqqī
1149003012,SM32,Ascites disorder (TM2),"(a) udararogaḥ, (a) jalodaraḥ"
1149003012,SM32,Ascites disorder (TM2),Ascites disorder due to Kapha (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) kaphaja-udararogaḥ
1149003012,SM32,Ascites disorder (TM2),Ascites disorder due to obstructed bowels (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) baddhagudodaraḥ
1149003012,SM32,Ascites disorder (TM2),Ascites due to Pitta disorder (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) pittaja-udararogaḥ
1149003012,SM32,Ascites disorder (TM2),Intestinal perforation disorder (TM2)
1149003012,SM32,Ascites disorder (TM2),"(a) chidrodaraḥ, (a) kṣatodaram"
1149003012,SM32,Ascites disorder (TM2),(a) kṣatodaraḥ
1149003012,SM32,Ascites disorder (TM2),Ascites disorder due to three dosha (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) sannipātōdaraḥ-udararogaḥ
1149003012,SM32,Ascites disorder (TM2),Ascites disorder due to Vata (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) vātaja-udararogaḥ
1149003012,SM32,Ascites disorder (TM2),Abdominal enlargement disorder (TM2)
1149003012,SM32,Ascites disorder (TM2),(a) ajātodakaḥ
1140219191,SM33,Abdominal pain disorder (TM2),Abdominal pain disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(a) śūlaḥ (b) Vayiṟṟu Vaḷi (c) Waja‘ al-Mi‘da
1140219191,SM33,Abdominal pain disorder (TM2),(b) Cūlai nōy
1140219191,SM33,Abdominal pain disorder (TM2),Abdomen pain and flatulance disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(b) Tūra cūlai
1140219191,SM33,Abdominal pain disorder (TM2),Pain disorder in the lower abdomen (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(b) Aiya cūlai
1140219191,SM33,Abdominal pain disorder (TM2),Spasmodic pain in the abdomen disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(b) Muṟi cūlai
1140219191,SM33,Abdominal pain disorder (TM2),Tenesmus disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Maghṣ
1140219191,SM33,Abdominal pain disorder (TM2),Gastralgia due to Riyāḥ disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Waja‘ al-Mi‘da Riyāḥī
1140219191,SM33,Abdominal pain disorder (TM2),Gastralgia disorder due to derangement of Ṣafrā' (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Waja‘ al-Mi‘da Ṣafrāwī
1140219191,SM33,Abdominal pain disorder (TM2),Hot gastralgia disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Waja‘ al-Mi‘da Ḥārr
1140219191,SM33,Abdominal pain disorder (TM2),Gastralgia disorder due to derangement of Balgham (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Waja‘ al-Mi‘da Bārid Balghamī
1140219191,SM33,Abdominal pain disorder (TM2),Gastralgia disorder due to derangement of Sawdā' (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Waja‘ al-Mi‘da Yābis Sawdāwī
1140219191,SM33,Abdominal pain disorder (TM2),Asthenic gastralgia disorder (TM2)
1140219191,SM33,Abdominal pain disorder (TM2),(c) Waja‘ al-Mi‘da Ḍu‘fī
2107958569,SM34,Constipation disorder (TM2),Constipation disorder (TM2)
2107958569,SM34,Constipation disorder (TM2),(a) vibandha (b) Malakkaṭṭu (c) Qabḍ
2107958569,SM34,Constipation disorder (TM2),(b) Malakkaṭṭu (c) I‘tiqāl al-Baṭn / Ḥuṣr / Iḥtibās al-Baṭn / Iḥtibās al-Ṭabī‘a / I‘tiqāl al-Ṭabī‘a / Imsāk al-Baṭn
2107958569,SM34,Constipation disorder (TM2),(a) malavibandha
2107958569,SM34,Constipation disorder (TM2),Habitual constipation disorder (TM2)
2107958569,SM34,Constipation disorder (TM2),"(c) Ḥuṣr Mu‘tād, (c) Ḥuṣr Dā’imī"
2107958569,SM34,Constipation disorder (TM2),Secondary constipation disorder (TM2)
2107958569,SM34,Constipation disorder (TM2),(c) Ḥuṣr ‘Arḍī
2107958569,SM34,Constipation disorder (TM2),Accumulation of excess Rīḥ in the alimentary canal disorder (TM2)
2107958569,SM34,Constipation disorder (TM2),(c) Rīḥ al-Bawāsīr
2107958569,SM34,Constipation disorder (TM2),Slow transit constipation disorder (TM2)
2107958569,SM34,Constipation disorder (TM2),(a) vilambikā
1304317005,SM35,Volvulus disorder (TM2),Volvulus disorder (TM2)
1304317005,SM35,Volvulus disorder (TM2),(a) udāvartaḥ (b) Calastampa vātam (c) Qūlanj Iltiwā’ī
430208128,SM36,Malabsorption disorder (TM2),Malabsorption disorder (TM2)
430208128,SM36,Malabsorption disorder (TM2),(a) grahaṇī (b) Niṇak kaẕiccal (c) Dharab-o-Khilfa
430208128,SM36,Malabsorption disorder (TM2),Sprue (TM2)
213858904,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(a) atisāraḥ (b) Peruṅ kaẕiccal (c) Ishāl
213858904,SM37,Diarrhoea disorder (TM2),Hepatic diarrhoea disorder (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Dhūsanṭāriya Kabidiyya
213858904,SM37,Diarrhoea disorder (TM2),Irritable bowel syndrome disorder (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Ishāl Dimāghī
213858904,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder due to fever arising from Ṣafrā’ or hectic fever (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Ishāl Marārī
213858904,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder due to the involvement of spleen (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Ishāl Ṭiḥālī
213858904,SM37,Diarrhoea disorder (TM2),Blood with diarrhoea disorder due to involvement of intestine (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Dhūsanṭāriya Mi‘wiyya
213858904,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder due to Aẕal aggrevation (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Aticāra pittam
213858904,SM37,Diarrhoea disorder (TM2),Enterorrhoea disorder due to derangement of Ṣafrā’ (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Ishāl Mi‘wī Ṣafrāwī
213858904,SM37,Diarrhoea disorder (TM2),Enterorrhoea disorder due to derangement of Sawdā’ (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(c) Ishāl Mi‘wī Sawdāwī
213858904,SM37,Diarrhoea disorder (TM2),Bloody loose stools disorder (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Kuruti peruṅ kaẕiccal
213858904,SM37,Diarrhoea disorder (TM2),Loose stools disorder caused by derangement of Aiyam (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Aiya peruṅ kaẕiccal
213858904,SM37,Diarrhoea disorder (TM2),Loose stools disorder caused by derangement of Mukkuṟṟam (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Mukkuṟṟa peruṅ kaẕiccal
213858904,SM37,Diarrhoea disorder (TM2),Loose stools disorder caused by derangement of Vaḷi (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Vaḷipperuṅ kaẕiccal
213858904,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder due only to Vāta (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(a) viḍ-bhedaḥ
213858904,SM37,Diarrhoea disorder (TM2),Loose stools disorder caused by derangement of Aẕal (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Aẕal peruṅ kaẕiccal
213858904,SM37,Diarrhoea disorder (TM2),Loose stools disorder occuring in fearness (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Payam peruṅ kaẕiccal
213858904,SM37,Diarrhoea disorder (TM2),Diarrhoea disorder during pregnancy (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Karppa kirāṇi
213858904,SM37,Diarrhoea disorder (TM2),Loose stools disorder occuring in fever (TM2)
213858904,SM37,Diarrhoea disorder (TM2),(b) Curapperuṅ kaẕiccal
1054784997,SM38,Dysentery disorder (TM2),Dysentery disorder (TM2)
1054784997,SM38,Dysentery disorder (TM2),(a) pravāhikā (b) Niṇak kaẕiccal (c) Zaḥīr
1054784997,SM38,Dysentery disorder (TM2),Dysentery disorder presenting persistent moisture around anus (TM2)
1054784997,SM38,Dysentery disorder (TM2),(b) Ericcal niṇak kaẕiccal
1054784997,SM38,Dysentery disorder (TM2),Loose stools disorder with blood and pus (TM2)
1054784997,SM38,Dysentery disorder (TM2),(b) Kaṭuppukkaẕiccal
1054784997,SM38,Dysentery disorder (TM2),Dysentery disorder occuring in pregnancy (TM2)
1054784997,SM38,Dysentery disorder (TM2),(b) Cūl niṇak kaẕiccal
1054784997,SM38,Dysentery disorder (TM2),Aggravated Aiyam disorder leading to dysentery (TM2)
1054784997,SM38,Dysentery disorder (TM2),(b) Aticāram
1589628210,SM39,Dyspepsia disorder (TM2),Dyspepsia disorder (TM2)
1589628210,SM39,Dyspepsia disorder (TM2),(a) amlapittam (b) Cavviraṅka vātam (c) Fasād al-Haḍm
1589628210,SM39,Dyspepsia disorder (TM2),(c) Sū’ al-Haḍm
1589628210,SM39,Dyspepsia disorder (TM2),Dyspepsia with upward tendency disorder (TM2)
1589628210,SM39,Dyspepsia disorder (TM2),(a) ūrdhvagata-amlapittam
1589628210,SM39,Dyspepsia disorder (TM2),(a) ūrdhvaga-amlapittam
1589628210,SM39,Dyspepsia disorder (TM2),Dyspepsia with downward tendency disorder (TM2)
1589628210,SM39,Dyspepsia disorder (TM2),(a) adhōga-amlapittam
1589628210,SM39,Dyspepsia disorder (TM2),(a) adhogata-amlapittam
1701691528,SM3A,Hyperacidity disorder (TM2),Hyperacidity disorder (TM2)
1701691528,SM3A,Hyperacidity disorder (TM2),(b) Vaṉṉi pittam (c) Ḥurqa al-Mi‘da
1701691528,SM3A,Hyperacidity disorder (TM2),(c) laz'e me'deh
11955507,SM3B,Indigestion disorder (TM2),Indigestion disorder (TM2)
11955507,SM3B,Indigestion disorder (TM2),(a) ajīrṇam (b) Ceriyāmai (c) Ḍu‘f al-Haḍm
11955507,SM3B,Indigestion disorder (TM2),Impaired digestion disorder (TM2)
11955507,SM3B,Indigestion disorder (TM2),(a) agnimāndyam
11955507,SM3B,Indigestion disorder (TM2),Indigestion disorder due to Aẕal (TM2)
11955507,SM3B,Indigestion disorder (TM2),(b) Acīraṇa pittam
11955507,SM3B,Indigestion disorder (TM2),Indigestion disorder due to kapha (TM2)
11955507,SM3B,Indigestion disorder (TM2),(a) apaktiḥ
1214224285,SM3C,Food stasis indigestion disorder (TM2),Food stasis indigestion disorder (TM2)
1214224285,SM3C,Food stasis indigestion disorder (TM2),(a) alasaka (b) Mānta nōy (c) Tukhma
1214224285,SM3C,Food stasis indigestion disorder (TM2),Food stasis (TM2)
1214224285,SM3C,Food stasis indigestion disorder (TM2),Food stasis (minor) disorder (TM2)
1214224285,SM3C,Food stasis indigestion disorder (TM2),(c) Buṭlān al-Haḍm
1214224285,SM3C,Food stasis indigestion disorder (TM2),"Indigestion (TM2), Failure of digestion (TM2)"
1214224285,SM3C,Food stasis indigestion disorder (TM2),Severe indigestion (TM2)
1741936461,SM3D,Duodenal ulcer disorder (TM2),Duodenal ulcer disorder (TM2)
1741936461,SM3D,Duodenal ulcer disorder (TM2),(a) pariṇāmaśūlaḥ (b) Vaḷi kuṉmam
1834905633,SM3E,Gastric ulcer disorder (TM2),Gastric ulcer disorder (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(a) annadravaśūlaḥ (b) Eri kuṉmam (c) Qarḥa wa Buthūr al-Mi‘da
1834905633,SM3E,Gastric ulcer disorder (TM2),(c) qrwh me'deh
1834905633,SM3E,Gastric ulcer disorder (TM2),Gastric disorder due to derangement of aiyam (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(b) Aiya kuṉmam
1834905633,SM3E,Gastric ulcer disorder (TM2),Gastric disorder due to derangementof Vaḷi (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(b) Vaḷi kuṉmam
1834905633,SM3E,Gastric ulcer disorder (TM2),Gastric disorder due to derangementof Mukkuṟṟam (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(b) Mukkuṟṟa kuṉmam
1834905633,SM3E,Gastric ulcer disorder (TM2),Gastric disorder due to increased flattulence (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(b) Kāl kuṉmam
1834905633,SM3E,Gastric ulcer disorder (TM2),Gastric disorder with vomiting (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(b) Vānti kuṉmam
1834905633,SM3E,Gastric ulcer disorder (TM2),Stomach abrasion disorder (TM2)
1834905633,SM3E,Gastric ulcer disorder (TM2),(c) sahj-e me'deh
1834905633,SM3E,Gastric ulcer disorder (TM2),(c) Qurūḥ-i-Mi‘da
1261400053,SM3F,Gastritis disorder (TM2),Gastritis disorder (TM2)
1261400053,SM3F,Gastritis disorder (TM2),(a) vātapaittikaśūlaḥ (b) Aẕal kuṉmam (c) Waram al-Mi‘da
1261400053,SM3F,Gastritis disorder (TM2),Gastritis disorder due to derangement of Balgham (TM2)
1261400053,SM3F,Gastritis disorder (TM2),(c) Waram al-Mi‘da Balghamī
1261400053,SM3F,Gastritis disorder (TM2),Gastritis disorder due to derangement of Ṣafrā' (TM2)
1261400053,SM3F,Gastritis disorder (TM2),(c) Waram al-Mi‘da Ṣafrāwī
1261400053,SM3F,Gastritis disorder (TM2),Gastritis disorder due to derangement of Dam (TM2)
1261400053,SM3F,Gastritis disorder (TM2),(c) Waram al-Mi‘da Damawī
1261400053,SM3F,Gastritis disorder (TM2),Gastritis disorder due to derangement of Sawdā' (TM2)
1261400053,SM3F,Gastritis disorder (TM2),(c) Waram al-Mi‘da Sawdāwī
1811898151,SM3G,Hernia disorder (TM2),Hernia disorder (TM2)
1811898151,SM3G,Hernia disorder (TM2),(a) antra-vṛddhiḥ (b) Kuṭal vātam (c) Fatq
1811898151,SM3G,Hernia disorder (TM2),Strangulated inguinal hernia disorder (TM2)
1811898151,SM3G,Hernia disorder (TM2),(c) Kuriṣikiriṣavātam
1811898151,SM3G,Hernia disorder (TM2),Direct inguinal hernia disorder (TM2)
1811898151,SM3G,Hernia disorder (TM2),(b) Kuṭal vitai nōy
1811898151,SM3G,Hernia disorder (TM2),Indirect inguinal hernia disorder (TM2)
1811898151,SM3G,Hernia disorder (TM2),(b) Kumuṟal vitai nōy
526277942,SM3H,Nausea disorder (TM2),Nausea disorder (TM2)
526277942,SM3H,Nausea disorder (TM2),(a) utkleśaḥ (c) Ghathayān
526277942,SM3H,Nausea disorder (TM2),(b) Manta aiya nōy
526277942,SM3H,Nausea disorder (TM2),Morning sickness during pregnancy (Nausea gravidarum) disorder (TM2)
526277942,SM3H,Nausea disorder (TM2),(b) Cūl vānti
359942700,SM3J,Retching disorder (TM2),Retching disorder (TM2)
359942700,SM3J,Retching disorder (TM2),(a) vātaja-chardiḥ (b) Vaḷi Vānti (c) Tahawwu‘
527900632,SM3K,Abdominal lumps disorder (TM2),Abdominal lumps disorder (TM2)
527900632,SM3K,Abdominal lumps disorder (TM2),(a) gulmaḥ (b) Kuṉmam
1515569233,SM3L,Vomiting disorder (TM2),Vomiting disorder (TM2)
1515569233,SM3L,Vomiting disorder (TM2),(a) chardiḥ (b) Vānti (c) Qay’
1515569233,SM3L,Vomiting disorder (TM2),Vomiting disorder during the crisis period of disease (TM2)
1515569233,SM3L,Vomiting disorder (TM2),(c) Qay’ Buḥrānī
1515569233,SM3L,Vomiting disorder (TM2),Vomiting disorder associated with the disease of organ other than stomach (TM2)
1515569233,SM3L,Vomiting disorder (TM2),(c) Qay’ Shirkī
1978089630,,Liver and Spleen disorders (TM2),
2021399300,SM40,Liver abscess disorder (TM2),Liver abscess disorder (TM2)
2021399300,SM40,Liver abscess disorder (TM2),(a) yakr̥jjavidradhiḥ (b) Kallīral Kaṭṭi (c) Dubayla al-Kabid
2021399300,SM40,Liver abscess disorder (TM2),(c) Dubayla-i-Jigar
2021399300,SM40,Liver abscess disorder (TM2),Liver abscess complication disorder (TM2)
2021399300,SM40,Liver abscess disorder (TM2),(b) Urakāri vātam
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder (TM2)
2032525894,SM41,Jaundice disorder (TM2),(a) kāmalā (b) Mañcaḷ nōy (c) Yarqān Aṣfar
2032525894,SM41,Jaundice disorder (TM2),Severe jaundice disorder (TM2)
2032525894,SM41,Jaundice disorder (TM2),(a) lakharaka
2032525894,SM41,Jaundice disorder (TM2),Hepatocellular jaundice disorder (TM2)
2032525894,SM41,Jaundice disorder (TM2),(a) koṣṭhāśrita-kāmalā
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with dry and hardened bodily tissues (TM2)
2032525894,SM41,Jaundice disorder (TM2),(a) kumbhakāmalā
2032525894,SM41,Jaundice disorder (TM2),Obstructive jaundice disorder (TM2)
2032525894,SM41,Jaundice disorder (TM2),(a) śākhāśrita-kāmalā
2032525894,SM41,Jaundice disorder (TM2),"Jaundice disorder due to increased Vaḷi, Aẕal and Aiya kutram (TM2)"
2032525894,SM41,Jaundice disorder (TM2),(b) Mukkuṟṟa mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Advanced stage of jaundice disorder (TM2)
2032525894,SM41,Jaundice disorder (TM2),(a) halīmaka
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder of children (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Kāmālai
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with abdominal pain (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Kuṉma mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with dysentery (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Kumpa mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder due to increased Vaḷi and Aiyam (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Vaḷi aiya mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with gait disturbances and night blindness (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Vaṟaḷ mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder due to combination two humors (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Tonta mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with male sterility (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Peru mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with cardiac dysfunction (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Ceṅkamala mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder caused by increased Aẕal Aiyam (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Aẕal aiya mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder caused by increased Vaḷi (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Vaḷi mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder due to aiyam (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Aiya mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder with urethritis (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Aẕaku mañcaḷ nōy
2032525894,SM41,Jaundice disorder (TM2),Jaundice disorder caused by increased Aẕal (TM2)
2032525894,SM41,Jaundice disorder (TM2),(b) Aẕal mañcaḷ nōy
1036498146,SM42,Hepatomegaly disorder (TM2),Hepatomegaly disorder (TM2)
1036498146,SM42,Hepatomegaly disorder (TM2),(a) yakṛddālyudaraḥ (b) Vaḷi Kallīral Nōy (c) ‘Iẓam al-Kabid
964305630,SM43,Hepatitis disorder (TM2),Hepatitis disorder (TM2)
964305630,SM43,Hepatitis disorder (TM2),(c) Waram al-Kabid
964305630,SM43,Hepatitis disorder (TM2),(b) Aṭcēpakavātam
964305630,SM43,Hepatitis disorder (TM2),Alcoholic liver disorder (TM2)
964305630,SM43,Hepatitis disorder (TM2),(b) Cartti pittam
964305630,SM43,Hepatitis disorder (TM2),Hepatitis disorder due to derangement of Ṣafrā' (TM2)
964305630,SM43,Hepatitis disorder (TM2),(c) Waram al-Kabid Ṣafrāwī
964305630,SM43,Hepatitis disorder (TM2),Hepatitis disorder due to derangement of Sawdā' (TM2)
964305630,SM43,Hepatitis disorder (TM2),(c) Waram al-Kabid Sawdāwī
964305630,SM43,Hepatitis disorder (TM2),Hepatitis disorder due to derangement of Balgham (TM2)
964305630,SM43,Hepatitis disorder (TM2),(c) Waram al-Kabid Balghamī
964305630,SM43,Hepatitis disorder (TM2),Hepatitis disorder due to derangement of Dam (TM2)
964305630,SM43,Hepatitis disorder (TM2),(c) Waram al-Kabid Damawī
1186215023,SM44,Splenomegaly disorder (TM2),Splenomegaly disorder (TM2)
1186215023,SM44,Splenomegaly disorder (TM2),(a) plīhavruddhi (b) Mukkuṟṟa Maṇṇīral Nōy (c) Iẓam al-Ṭiḥāl
1186215023,SM44,Splenomegaly disorder (TM2),(a) plīharogaḥ (b) Pilīkavirutti
1901778594,,Anorectal disorders (TM2),
841741921,SM50,Proctalgia disorder (TM2),Proctalgia disorder (TM2)
841741921,SM50,Proctalgia disorder (TM2),(a) gudārtiḥ (b) Pūcuvātam
1662149539,SM51,Anal fissure disorder (TM2),Anal fissure disorder (TM2)
1662149539,SM51,Anal fissure disorder (TM2),(a) parikartikā (c) Shuqāq al-Maq‘ad
1662149539,SM51,Anal fissure disorder (TM2),(b) Kaḻalmuḷai nōy
435722194,SM52,Fistula in ano disorder (TM2),Fistula in ano disorder (TM2)
435722194,SM52,Fistula in ano disorder (TM2),(a) bhagandaraḥ (b) Pavuttiram (c) Nawāṣīr Nāfidha
435722194,SM52,Fistula in ano disorder (TM2),Faecal fistula disorder (TM2)
435722194,SM52,Fistula in ano disorder (TM2),(a) viḍ-vighātaḥ
435722194,SM52,Fistula in ano disorder (TM2),Ano vesical fistula disorder (TM2)
435722194,SM52,Fistula in ano disorder (TM2),(b) Mūlap pavuttiram
435722194,SM52,Fistula in ano disorder (TM2),Anorectal fistula disorder due to increasing Vaḷi (TM2)
435722194,SM52,Fistula in ano disorder (TM2),(b) Eruvāy kaṇṭamālai pavuttiram
435722194,SM52,Fistula in ano disorder (TM2),Fistula in ani disorder due to increasing Aẕal (TM2)
435722194,SM52,Fistula in ano disorder (TM2),(b) Eruvāy pavuttiram
1616349688,SM53,Haemorrhoids disorder (TM2),Haemorrhoids disorder (TM2)
1616349688,SM53,Haemorrhoids disorder (TM2),(a) arśaḥ (b) Eruvāy muḷai nōy (c) Bawāsīr
1616349688,SM53,Haemorrhoids disorder (TM2),Piles (TM2)
1616349688,SM53,Haemorrhoids disorder (TM2),Bleeding piles disorder (TM2)
1616349688,SM53,Haemorrhoids disorder (TM2),(b) Kuruti muḷai
1616349688,SM53,Haemorrhoids disorder (TM2),External bleeding piles disorder with growth in the size of lotus flower (TM2)
1616349688,SM53,Haemorrhoids disorder (TM2),(b) Tamaraka muḷai
1616349688,SM53,Haemorrhoids disorder (TM2),External piles disorder with dryness (TM2)
1616349688,SM53,Haemorrhoids disorder (TM2),(b) Eruvāy varal muḷai
1616349688,SM53,Haemorrhoids disorder (TM2),External piles disorder with growth in the size of Amorphallus (TM2)
1616349688,SM53,Haemorrhoids disorder (TM2),(b) Eruvāyc ceṇṭu muḷai
